,ENCODED_ID,ENCODED_FROM_NODE,ENCODED_TO_NODE,ENCODED_SPEED,ENCODED_DISTANCE
2769,rl_InterBay2_514_513,rn_InterBay2_514,rn_InterBay2_513,1,1018.5826700000034
2770,rl_InterBay2_515_514,rn_InterBay2_515,rn_InterBay2_514,1,1666.7716599999985
2771,rl_InterBay2_516_515,rn_InterBay2_516,rn_InterBay2_515,1,1018.5826799999995
2772,rl_InterBay2_517_516,rn_InterBay2_517,rn_InterBay2_516,1,5710.236219999999
2773,rl_InterBay2_517_539,rn_InterBay2_517,rn_InterBay2_539,1,930.9286270206129
2774,rl_InterBay2_518_517,rn_InterBay2_518,rn_InterBay2_517,1,5710.236220000006
2775,rl_InterBay2_519_295,rn_InterBay2_519,rn_InterBay2_295,1,1456.9077278211146
2776,rl_InterBay2_519_518,rn_InterBay2_519,rn_InterBay2_518,1,1018.5826799999995
2777,rl_InterBay2_51_50,rn_InterBay2_51,rn_InterBay2_50,1,1234.6456800000014
2778,rl_InterBay2_520_519,rn_InterBay2_520,rn_InterBay2_519,1,1666.7716499999951
2779,rl_InterBay2_521_520,rn_InterBay2_521,rn_InterBay2_520,1,1018.5826799999995
2780,rl_InterBay2_522_521,rn_InterBay2_522,rn_InterBay2_521,1,5710.236210000003
2781,rl_InterBay2_523_522,rn_InterBay2_523,rn_InterBay2_522,1,1543.3070999999982
2782,rl_InterBay2_524_523,rn_InterBay2_524,rn_InterBay2_523,1,4166.92913
2783,rl_InterBay2_525_303,rn_InterBay2_525,rn_InterBay2_303,1,1456.907727821117
2784,rl_InterBay2_525_524,rn_InterBay2_525,rn_InterBay2_524,1,1018.5826800000032
2785,rl_InterBay2_526_525,rn_InterBay2_526,rn_InterBay2_525,1,1666.7716499999988
2786,rl_InterBay2_527_526,rn_InterBay2_527,rn_InterBay2_526,1,1018.5826799999995
2787,rl_InterBay2_528_527,rn_InterBay2_528,rn_InterBay2_527,1,5710.236219999999
2788,rl_InterBay2_528_535,rn_InterBay2_528,rn_InterBay2_535,1,930.8960031540785
2789,rl_InterBay2_529_528,rn_InterBay2_529,rn_InterBay2_528,1,5710.236210000001
2790,rl_InterBay2_52_51,rn_InterBay2_52,rn_InterBay2_51,1,1080.31495
2791,rl_InterBay2_530_311,rn_InterBay2_530,rn_InterBay2_311,1,1456.9077278211146
2792,rl_InterBay2_530_529,rn_InterBay2_530,rn_InterBay2_529,1,1018.5826799999995
2793,rl_InterBay2_531_530,rn_InterBay2_531,rn_InterBay2_530,1,1666.7716500000006
2794,rl_InterBay2_532_531,rn_InterBay2_532,rn_InterBay2_531,1,1018.5826799999995
2795,rl_InterBay2_533_532,rn_InterBay2_533,rn_InterBay2_532,1,6790.551187
2796,rl_InterBay2_534_533,rn_InterBay2_534,rn_InterBay2_533,1,930.976126473357
2797,rl_InterBay2_535_536,rn_InterBay2_535,rn_InterBay2_536,1,1041.6932399999932
2798,rl_InterBay2_536_327,rn_InterBay2_536,rn_InterBay2_327,1,930.9108684860307
2799,rl_InterBay2_537_538,rn_InterBay2_537,rn_InterBay2_538,1,1041.6932399999932
2800,rl_InterBay2_538_522,rn_InterBay2_538,rn_InterBay2_522,1,930.8960031540785
2801,rl_InterBay2_539_540,rn_InterBay2_539,rn_InterBay2_540,1,1041.6932399999932
2802,rl_InterBay2_53_52,rn_InterBay2_53,rn_InterBay2_52,1,6790.551239999986
2803,rl_InterBay2_540_338,rn_InterBay2_540,rn_InterBay2_338,1,930.9434918316264
2804,rl_InterBay2_541_542,rn_InterBay2_541,rn_InterBay2_542,1,1041.6932399999932
2805,rl_InterBay2_542_511,rn_InterBay2_542,rn_InterBay2_511,1,930.9612596967906
2806,rl_InterBay2_543_544,rn_InterBay2_543,rn_InterBay2_544,1,1041.6932399999932
2807,rl_InterBay2_544_349,rn_InterBay2_544,rn_InterBay2_349,1,930.9761239867611
2808,rl_InterBay2_545_546,rn_InterBay2_545,rn_InterBay2_546,1,1041.6932399999932
2809,rl_InterBay2_546_500,rn_InterBay2_546,rn_InterBay2_500,1,930.928635309272
2810,rl_InterBay2_547_548,rn_InterBay2_547,rn_InterBay2_548,1,1041.6932399999932
2811,rl_InterBay2_548_360,rn_InterBay2_548,rn_InterBay2_360,1,930.9108601976486
2812,rl_InterBay2_549_550,rn_InterBay2_549,rn_InterBay2_550,1,1041.6932399999932
2813,rl_InterBay2_54_53,rn_InterBay2_54,rn_InterBay2_53,1,1080.3149000000121
2814,rl_InterBay2_54_B7_15,rn_InterBay2_54,rn_B7_15,1,1500.716407103933
2815,rl_InterBay2_550_489,rn_InterBay2_550,rn_InterBay2_489,1,930.8959948655639
2816,rl_InterBay2_551_552,rn_InterBay2_551,rn_InterBay2_552,1,1041.6932399999932
2817,rl_InterBay2_552_371,rn_InterBay2_552,rn_InterBay2_371,1,930.9435166971945
2818,rl_InterBay2_553_554,rn_InterBay2_553,rn_InterBay2_554,1,1041.6932399999932
2819,rl_InterBay2_554_478,rn_InterBay2_554,rn_InterBay2_478,1,930.9612265416738
2820,rl_InterBay2_555_556,rn_InterBay2_555,rn_InterBay2_556,1,1041.6932399999932
2821,rl_InterBay2_556_382,rn_InterBay2_556,rn_InterBay2_382,1,930.9760908321737
2822,rl_InterBay2_557_558,rn_InterBay2_557,rn_InterBay2_558,1,1041.6932399999932
2823,rl_InterBay2_558_467,rn_InterBay2_558,rn_InterBay2_467,1,930.9285690000492
2824,rl_InterBay2_559_560,rn_InterBay2_559,rn_InterBay2_560,1,1041.6932399999932
2825,rl_InterBay2_55_54,rn_InterBay2_55,rn_InterBay2_54,1,1234.6456999999937
2826,rl_InterBay2_560_393,rn_InterBay2_560,rn_InterBay2_393,1,930.9108601976486
2827,rl_InterBay2_561_562,rn_InterBay2_561,rn_InterBay2_562,1,1041.6932399999932
2828,rl_InterBay2_562_456,rn_InterBay2_562,rn_InterBay2_456,1,930.8960777507473
2829,rl_InterBay2_563_564,rn_InterBay2_563,rn_InterBay2_564,1,1041.6932399999932
2830,rl_InterBay2_564_404,rn_InterBay2_564,rn_InterBay2_404,1,930.9435166971703
2831,rl_InterBay2_565_566,rn_InterBay2_565,rn_InterBay2_566,1,1041.6932399999932
2832,rl_InterBay2_566_445,rn_InterBay2_566,rn_InterBay2_445,1,930.9612265416497
2833,rl_InterBay2_567_568,rn_InterBay2_567,rn_InterBay2_568,1,1041.6932399999932
2834,rl_InterBay2_568_415,rn_InterBay2_568,rn_InterBay2_415,1,930.9760908321737
2835,rl_InterBay2_569_570,rn_InterBay2_569,rn_InterBay2_570,1,1041.6932399999932
2836,rl_InterBay2_56_55,rn_InterBay2_56,rn_InterBay2_55,1,1018.582699999999
2837,rl_InterBay2_570_434,rn_InterBay2_570,rn_InterBay2_434,1,930.9285690000733
2838,rl_InterBay2_57_56,rn_InterBay2_57,rn_InterBay2_56,1,1666.7716000000073
2839,rl_InterBay2_58_358,rn_InterBay2_58,rn_InterBay2_358,1,1456.9077418039174
2840,rl_InterBay2_58_57,rn_InterBay2_58,rn_InterBay2_57,1,1018.582699999999
2841,rl_InterBay2_59_58,rn_InterBay2_59,rn_InterBay2_58,1,1234.6456999999937
2842,rl_InterBay2_5_4,rn_InterBay2_5,rn_InterBay2_4,1,6790.551181999999
2843,rl_InterBay2_60_59,rn_InterBay2_60,rn_InterBay2_59,1,1080.3148999999976
2844,rl_InterBay2_61_60,rn_InterBay2_61,rn_InterBay2_60,1,6790.551200000002
2845,rl_InterBay2_62_61,rn_InterBay2_62,rn_InterBay2_61,1,1080.3150000000023
2846,rl_InterBay2_62_B8_15,rn_InterBay2_62,rn_B8_15,1,1500.71647909054
2847,rl_InterBay2_63_62,rn_InterBay2_63,rn_InterBay2_62,1,1234.6456000000035
2848,rl_InterBay2_64_63,rn_InterBay2_64,rn_InterBay2_63,1,1018.582699999999
2849,rl_InterBay2_65_64,rn_InterBay2_65,rn_InterBay2_64,1,1666.7716999999975
2850,rl_InterBay2_66_364,rn_InterBay2_66,rn_InterBay2_364,1,1456.9076718899005
2851,rl_InterBay2_66_65,rn_InterBay2_66,rn_InterBay2_65,1,1018.5825999999943
2852,rl_InterBay2_67_66,rn_InterBay2_67,rn_InterBay2_66,1,1234.6457000000082
2853,rl_InterBay2_68_67,rn_InterBay2_68,rn_InterBay2_67,1,1080.3150000000023
2854,rl_InterBay2_69_68,rn_InterBay2_69,rn_InterBay2_68,1,6790.551099999997
2855,rl_InterBay2_6_5,rn_InterBay2_6,rn_InterBay2_5,1,1080.3149550000016
2856,rl_InterBay2_6_B1_15,rn_InterBay2_6,rn_B1_15,1,1500.7164466965626
2857,rl_InterBay2_70_69,rn_InterBay2_70,rn_InterBay2_69,1,1080.3149999999878
2858,rl_InterBay2_70_B9_15,rn_InterBay2_70,rn_B9_15,1,1500.7164790905292
2859,rl_InterBay2_71_70,rn_InterBay2_71,rn_InterBay2_70,1,1234.645600000018
2860,rl_InterBay2_72_71,rn_InterBay2_72,rn_InterBay2_71,1,1018.582699999999
2861,rl_InterBay2_73_72,rn_InterBay2_73,rn_InterBay2_72,1,1666.771699999983
2862,rl_InterBay2_74_369,rn_InterBay2_74,rn_InterBay2_369,1,1456.9076718899207
2863,rl_InterBay2_74_73,rn_InterBay2_74,rn_InterBay2_73,1,1018.5826000000234
2864,rl_InterBay2_75_74,rn_InterBay2_75,rn_InterBay2_74,1,1234.6457999999984
2865,rl_InterBay2_76_75,rn_InterBay2_76,rn_InterBay2_75,1,1080.3148999999976
2866,rl_InterBay2_77_76,rn_InterBay2_77,rn_InterBay2_76,1,6790.551199999987
2867,rl_InterBay2_78_77,rn_InterBay2_78,rn_InterBay2_77,1,1080.3148999999976
2868,rl_InterBay2_78_B10_15,rn_InterBay2_78,rn_B10_15,1,1500.7164071039226
2869,rl_InterBay2_79_78,rn_InterBay2_79,rn_InterBay2_78,1,1234.6457999999984
2870,rl_InterBay2_7_6,rn_InterBay2_7,rn_InterBay2_6,1,1234.6456799999996
2871,rl_InterBay2_80_79,rn_InterBay2_80,rn_InterBay2_79,1,1018.5825999999943
2872,rl_InterBay2_81_80,rn_InterBay2_81,rn_InterBay2_80,1,1666.771700000012
2873,rl_InterBay2_82_375,rn_InterBay2_82,rn_InterBay2_375,1,1456.9077418039174
2874,rl_InterBay2_82_81,rn_InterBay2_82,rn_InterBay2_81,1,1018.582699999999
2875,rl_InterBay2_83_82,rn_InterBay2_83,rn_InterBay2_82,1,1234.645599999989
2876,rl_InterBay2_84_83,rn_InterBay2_84,rn_InterBay2_83,1,1080.3150000000023
2877,rl_InterBay2_85_84,rn_InterBay2_85,rn_InterBay2_84,1,6790.5511000000115
2878,rl_InterBay2_86_85,rn_InterBay2_86,rn_InterBay2_85,1,1080.3150000000023
2879,rl_InterBay2_86_B11_15,rn_InterBay2_86,rn_B11_15,1,1500.71647909054
2880,rl_InterBay2_87_86,rn_InterBay2_87,rn_InterBay2_86,1,1234.6456999999937
2881,rl_InterBay2_88_87,rn_InterBay2_88,rn_InterBay2_87,1,1018.5825999999943
2882,rl_InterBay2_89_88,rn_InterBay2_89,rn_InterBay2_88,1,1666.771700000012
2883,rl_InterBay2_8_7,rn_InterBay2_8,rn_InterBay2_7,1,1018.5826799999995
2884,rl_InterBay2_90_380,rn_InterBay2_90,rn_InterBay2_380,1,1456.9077418039174
2885,rl_InterBay2_90_89,rn_InterBay2_90,rn_InterBay2_89,1,1018.582699999999
2886,rl_InterBay2_91_90,rn_InterBay2_91,rn_InterBay2_90,1,1234.645599999989
2887,rl_InterBay2_92_91,rn_InterBay2_92,rn_InterBay2_91,1,1080.3150000000023
2888,rl_InterBay2_93_92,rn_InterBay2_93,rn_InterBay2_92,1,6790.551200000016
2889,rl_InterBay2_94_93,rn_InterBay2_94,rn_InterBay2_93,1,1080.3150000000023
2890,rl_InterBay2_94_B12_15,rn_InterBay2_94,rn_B12_15,1,1500.71647909054
2891,rl_InterBay2_95_94,rn_InterBay2_95,rn_InterBay2_94,1,1234.645599999989
2892,rl_InterBay2_96_95,rn_InterBay2_96,rn_InterBay2_95,1,1018.582699999999
2893,rl_InterBay2_97_96,rn_InterBay2_97,rn_InterBay2_96,1,1666.7716000000073
2894,rl_InterBay2_98_386,rn_InterBay2_98,rn_InterBay2_386,1,1456.9077418039174
2895,rl_InterBay2_98_97,rn_InterBay2_98,rn_InterBay2_97,1,1018.582699999999
2896,rl_InterBay2_99_98,rn_InterBay2_99,rn_InterBay2_98,1,1234.6456999999937
2897,rl_InterBay2_9_8,rn_InterBay2_9,rn_InterBay2_8,1,1666.7716500000006
2898,rl_InterBay3_100_99,rn_InterBay3_100,rn_InterBay3_99,1,1666.7715999999782
2899,rl_InterBay3_101_90,rn_InterBay3_101,rn_InterBay3_90,1,1234.645669999998
2900,rl_InterBay3_102_100,rn_InterBay3_102,rn_InterBay3_100,1,1018.582699999999
2901,rl_InterBay3_102_282,rn_InterBay3_102,rn_InterBay3_282,1,1456.9077632534536
2902,rl_InterBay3_103_102,rn_InterBay3_103,rn_InterBay3_102,1,11420.472500000003
2903,rl_InterBay3_104_103,rn_InterBay3_104,rn_InterBay3_103,1,1018.582699999999
2904,rl_InterBay3_105_104,rn_InterBay3_105,rn_InterBay3_104,1,1666.7716000000073
2905,rl_InterBay3_106_105,rn_InterBay3_106,rn_InterBay3_105,1,1018.582699999999
2906,rl_InterBay3_106_287,rn_InterBay3_106,rn_InterBay3_287,1,1456.9077632534536
2907,rl_InterBay3_107_106,rn_InterBay3_107,rn_InterBay3_106,1,11420.472399999999
2908,rl_InterBay3_108_107,rn_InterBay3_108,rn_InterBay3_107,1,1018.582699999999
2909,rl_InterBay3_109_108,rn_InterBay3_109,rn_InterBay3_108,1,1666.771700000012
2910,rl_InterBay3_10_9,rn_InterBay3_10,rn_InterBay3_9,1,1234.645599999989
2911,rl_InterBay3_110_109,rn_InterBay3_110,rn_InterBay3_109,1,1018.5825999999943
2912,rl_InterBay3_110_291,rn_InterBay3_110,rn_InterBay3_291,1,1456.9076933394379
2913,rl_InterBay3_111_110,rn_InterBay3_111,rn_InterBay3_110,1,11420.472399999999
2914,rl_InterBay3_112_1,rn_InterBay3_112,rn_InterBay3_1,1,1117.1713543373728
2915,rl_InterBay3_113_101,rn_InterBay3_113,rn_InterBay3_101,1,1080.3149599999997
2916,rl_InterBay3_114_111,rn_InterBay3_114,rn_InterBay3_111,1,1018.582699999999
2917,rl_InterBay3_115_114,rn_InterBay3_115,rn_InterBay3_114,1,1666.771700000012
2918,rl_InterBay3_116_115,rn_InterBay3_116,rn_InterBay3_115,1,1018.5825999999943
2919,rl_InterBay3_116_297,rn_InterBay3_116,rn_InterBay3_297,1,1456.9076933394379
2920,rl_InterBay3_117_116,rn_InterBay3_117,rn_InterBay3_116,1,11420.47259999998
2921,rl_InterBay3_118_117,rn_InterBay3_118,rn_InterBay3_117,1,1018.5826000000234
2922,rl_InterBay3_119_118,rn_InterBay3_119,rn_InterBay3_118,1,1666.771699999983
2923,rl_InterBay3_11_10,rn_InterBay3_11,rn_InterBay3_10,1,1080.3150000000023
2924,rl_InterBay3_120_119,rn_InterBay3_120,rn_InterBay3_119,1,1018.582699999999
2925,rl_InterBay3_120_301,rn_InterBay3_120,rn_InterBay3_301,1,1456.9077632534536
2926,rl_InterBay3_121_120,rn_InterBay3_121,rn_InterBay3_120,1,11420.472400000013
2927,rl_InterBay3_122_121,rn_InterBay3_122,rn_InterBay3_121,1,1018.5825999999943
2928,rl_InterBay3_123_122,rn_InterBay3_123,rn_InterBay3_122,1,1666.7716999999975
2929,rl_InterBay3_124_113,rn_InterBay3_124,rn_InterBay3_113,1,6790.551180000002
2930,rl_InterBay3_125_123,rn_InterBay3_125,rn_InterBay3_123,1,1018.582699999999
2931,rl_InterBay3_125_306,rn_InterBay3_125,rn_InterBay3_306,1,1456.9077632534536
2932,rl_InterBay3_126_125,rn_InterBay3_126,rn_InterBay3_125,1,11420.472399999999
2933,rl_InterBay3_127_126,rn_InterBay3_127,rn_InterBay3_126,1,1018.582699999999
2934,rl_InterBay3_128_127,rn_InterBay3_128,rn_InterBay3_127,1,1666.7716000000073
2935,rl_InterBay3_129_128,rn_InterBay3_129,rn_InterBay3_128,1,1018.582699999999
2936,rl_InterBay3_129_310,rn_InterBay3_129,rn_InterBay3_310,1,1456.9077632534536
2937,rl_InterBay3_12_11,rn_InterBay3_12,rn_InterBay3_11,1,6790.551199999987
2938,rl_InterBay3_130_129,rn_InterBay3_130,rn_InterBay3_129,1,11420.472469999993
2939,rl_InterBay3_131_130,rn_InterBay3_131,rn_InterBay3_130,1,1018.5826700000034
2940,rl_InterBay3_132_131,rn_InterBay3_132,rn_InterBay3_131,1,1666.7716599999985
2941,rl_InterBay3_133_132,rn_InterBay3_133,rn_InterBay3_132,1,1018.5826800000068
2942,rl_InterBay3_133_315,rn_InterBay3_133,rn_InterBay3_315,1,1456.9077492706563
2943,rl_InterBay3_134_133,rn_InterBay3_134,rn_InterBay3_133,1,11420.472429999994
2944,rl_InterBay3_135_124,rn_InterBay3_135,rn_InterBay3_124,1,1080.314959999996
2945,rl_InterBay3_135_A3_15,rn_InterBay3_135,rn_A3_15,1,1500.7164711192738
2946,rl_InterBay3_136_134,rn_InterBay3_136,rn_InterBay3_134,1,1018.5826800000068
2947,rl_InterBay3_137_136,rn_InterBay3_137,rn_InterBay3_136,1,1666.7716499999951
2948,rl_InterBay3_138_137,rn_InterBay3_138,rn_InterBay3_137,1,1018.5826800000068
2949,rl_InterBay3_138_319,rn_InterBay3_138,rn_InterBay3_319,1,1456.9077492706563
2950,rl_InterBay3_139_138,rn_InterBay3_139,rn_InterBay3_138,1,11420.47243999999
2951,rl_InterBay3_13_2,rn_InterBay3_13,rn_InterBay3_2,1,1234.6456600000001
2952,rl_InterBay3_140_139,rn_InterBay3_140,rn_InterBay3_139,1,1018.5826700000034
2953,rl_InterBay3_141_140,rn_InterBay3_141,rn_InterBay3_140,1,1666.7716599999985
2954,rl_InterBay3_142_141,rn_InterBay3_142,rn_InterBay3_141,1,1018.5826799999995
2955,rl_InterBay3_142_324,rn_InterBay3_142,rn_InterBay3_324,1,1456.907749270651
2956,rl_InterBay3_143_142,rn_InterBay3_143,rn_InterBay3_142,1,11420.472440000005
2957,rl_InterBay3_144_143,rn_InterBay3_144,rn_InterBay3_143,1,1018.5826799999995
2958,rl_InterBay3_145_144,rn_InterBay3_145,rn_InterBay3_144,1,1666.7716499999951
2959,rl_InterBay3_146_135,rn_InterBay3_146,rn_InterBay3_135,1,1234.6456700000053
2960,rl_InterBay3_147_145,rn_InterBay3_147,rn_InterBay3_145,1,1018.5826799999995
2961,rl_InterBay3_147_329,rn_InterBay3_147,rn_InterBay3_329,1,1456.907749270651
2962,rl_InterBay3_148_147,rn_InterBay3_148,rn_InterBay3_147,1,11420.472440000001
2963,rl_InterBay3_149_148,rn_InterBay3_149,rn_InterBay3_148,1,1018.5826800000032
2964,rl_InterBay3_14_12,rn_InterBay3_14,rn_InterBay3_12,1,1080.3150000000023
2965,rl_InterBay3_14_A14_15,rn_InterBay3_14,rn_A14_15,1,1500.7164999139238
2966,rl_InterBay3_150_149,rn_InterBay3_150,rn_InterBay3_149,1,1666.7716499999988
2967,rl_InterBay3_151_150,rn_InterBay3_151,rn_InterBay3_150,1,1018.5826799999995
2968,rl_InterBay3_151_333,rn_InterBay3_151,rn_InterBay3_333,1,1456.907749270651
2969,rl_InterBay3_152_151,rn_InterBay3_152,rn_InterBay3_151,1,11420.47243
2970,rl_InterBay3_153_152,rn_InterBay3_153,rn_InterBay3_152,1,1018.5826799999995
2971,rl_InterBay3_154_153,rn_InterBay3_154,rn_InterBay3_153,1,1666.7716500000006
2972,rl_InterBay3_155_154,rn_InterBay3_155,rn_InterBay3_154,1,1018.5826799999995
2973,rl_InterBay3_155_338,rn_InterBay3_155,rn_InterBay3_338,1,1456.907749270651
2974,rl_InterBay3_156_401,rn_InterBay3_156,rn_InterBay3_401,1,1081.889764
2975,rl_InterBay3_157_146,rn_InterBay3_157,rn_InterBay3_146,1,1018.5826799999995
2976,rl_InterBay3_158_156,rn_InterBay3_158,rn_InterBay3_156,1,1117.1713543373728
2977,rl_InterBay3_159_341,rn_InterBay3_159,rn_InterBay3_341,1,1041.6667000000016
2978,rl_InterBay3_15_14,rn_InterBay3_15,rn_InterBay3_14,1,1234.645600000018
2979,rl_InterBay3_160_159,rn_InterBay3_160,rn_InterBay3_159,1,930.9761096899006
2980,rl_InterBay3_161_160,rn_InterBay3_161,rn_InterBay3_160,1,6790.551187
2981,rl_InterBay3_162_161,rn_InterBay3_162,rn_InterBay3_161,1,1018.5826799999995
2982,rl_InterBay3_162_368,rn_InterBay3_162,rn_InterBay3_368,1,1456.907749270651
2983,rl_InterBay3_163_162,rn_InterBay3_163,rn_InterBay3_162,1,1666.7716500000006
2984,rl_InterBay3_164_163,rn_InterBay3_164,rn_InterBay3_163,1,1018.5826799999995
2985,rl_InterBay3_165_164,rn_InterBay3_165,rn_InterBay3_164,1,11420.47243
2986,rl_InterBay3_166_157,rn_InterBay3_166,rn_InterBay3_157,1,1666.7716499999951
2987,rl_InterBay3_167_165,rn_InterBay3_167,rn_InterBay3_165,1,1018.5826799999995
2988,rl_InterBay3_167_57,rn_InterBay3_167,rn_InterBay3_57,1,1456.907749270651
2989,rl_InterBay3_168_167,rn_InterBay3_168,rn_InterBay3_167,1,1666.7716499999988
2990,rl_InterBay3_169_168,rn_InterBay3_169,rn_InterBay3_168,1,1018.5826800000032
2991,rl_InterBay3_16_15,rn_InterBay3_16,rn_InterBay3_15,1,1018.582699999999
2992,rl_InterBay3_170_169,rn_InterBay3_170,rn_InterBay3_169,1,11420.472440000001
2993,rl_InterBay3_171_146,rn_InterBay3_171,rn_InterBay3_146,1,1456.907749270651
2994,rl_InterBay3_171_170,rn_InterBay3_171,rn_InterBay3_170,1,1018.5826799999995
2995,rl_InterBay3_172_171,rn_InterBay3_172,rn_InterBay3_171,1,1666.7716499999951
2996,rl_InterBay3_173_172,rn_InterBay3_173,rn_InterBay3_172,1,1018.5826799999995
2997,rl_InterBay3_174_166,rn_InterBay3_174,rn_InterBay3_166,1,1018.5826799999995
2998,rl_InterBay3_174_172,rn_InterBay3_174,rn_InterBay3_172,1,1456.907749270651
2999,rl_InterBay3_175_173,rn_InterBay3_175,rn_InterBay3_173,1,11420.472440000005
3000,rl_InterBay3_176_175,rn_InterBay3_176,rn_InterBay3_175,1,1018.5826799999995
3001,rl_InterBay3_176_217,rn_InterBay3_176,rn_InterBay3_217,1,1456.907749270651
3002,rl_InterBay3_177_176,rn_InterBay3_177,rn_InterBay3_176,1,1666.7716599999985
3003,rl_InterBay3_178_177,rn_InterBay3_178,rn_InterBay3_177,1,1018.5826700000034
3004,rl_InterBay3_179_178,rn_InterBay3_179,rn_InterBay3_178,1,11420.47243999999
3005,rl_InterBay3_17_16,rn_InterBay3_17,rn_InterBay3_16,1,1666.7715999999782
3006,rl_InterBay3_180_179,rn_InterBay3_180,rn_InterBay3_179,1,1018.5826800000068
3007,rl_InterBay3_180_285,rn_InterBay3_180,rn_InterBay3_285,1,1456.9077492706563
3008,rl_InterBay3_181_180,rn_InterBay3_181,rn_InterBay3_180,1,1666.7716499999951
3009,rl_InterBay3_182_181,rn_InterBay3_182,rn_InterBay3_181,1,1018.5826800000068
3010,rl_InterBay3_183_174,rn_InterBay3_183,rn_InterBay3_174,1,1234.6456700000053
3011,rl_InterBay3_184_182,rn_InterBay3_184,rn_InterBay3_182,1,11420.472429999994
3012,rl_InterBay3_185_184,rn_InterBay3_185,rn_InterBay3_184,1,1018.5826800000068
3013,rl_InterBay3_185_343,rn_InterBay3_185,rn_InterBay3_343,1,1456.9077492706563
3014,rl_InterBay3_186_185,rn_InterBay3_186,rn_InterBay3_185,1,1666.7716599999985
3015,rl_InterBay3_187_186,rn_InterBay3_187,rn_InterBay3_186,1,1018.5826700000034
3016,rl_InterBay3_188_187,rn_InterBay3_188,rn_InterBay3_187,1,11420.472469999993
3017,rl_InterBay3_189_188,rn_InterBay3_189,rn_InterBay3_188,1,1018.582699999999
3018,rl_InterBay3_189_352,rn_InterBay3_189,rn_InterBay3_352,1,1456.9077632534536
3019,rl_InterBay3_18_17,rn_InterBay3_18,rn_InterBay3_17,1,1018.582699999999
3020,rl_InterBay3_18_223,rn_InterBay3_18,rn_InterBay3_223,1,1456.9077632534536
3021,rl_InterBay3_190_189,rn_InterBay3_190,rn_InterBay3_189,1,1666.7716000000073
3022,rl_InterBay3_191_190,rn_InterBay3_191,rn_InterBay3_190,1,1018.582699999999
3023,rl_InterBay3_192_183,rn_InterBay3_192,rn_InterBay3_183,1,1080.314959999996
3024,rl_InterBay3_193_191,rn_InterBay3_193,rn_InterBay3_191,1,11420.472399999999
3025,rl_InterBay3_194_193,rn_InterBay3_194,rn_InterBay3_193,1,1018.582699999999
3026,rl_InterBay3_194_361,rn_InterBay3_194,rn_InterBay3_361,1,1456.9077632534536
3027,rl_InterBay3_195_194,rn_InterBay3_195,rn_InterBay3_194,1,1666.7716999999975
3028,rl_InterBay3_196_195,rn_InterBay3_196,rn_InterBay3_195,1,1018.5825999999943
3029,rl_InterBay3_197_196,rn_InterBay3_197,rn_InterBay3_196,1,11420.472400000013
3030,rl_InterBay3_198_197,rn_InterBay3_198,rn_InterBay3_197,1,1018.582699999999
3031,rl_InterBay3_198_370,rn_InterBay3_198,rn_InterBay3_370,1,1456.9077632534536
3032,rl_InterBay3_199_198,rn_InterBay3_199,rn_InterBay3_198,1,1666.771699999983
3033,rl_InterBay3_19_18,rn_InterBay3_19,rn_InterBay3_18,1,1234.6457000000228
3034,rl_InterBay3_1_158,rn_InterBay3_1,rn_InterBay3_158,1,2916.6667000000016
3035,rl_InterBay3_200_192,rn_InterBay3_200,rn_InterBay3_192,1,6790.551180000002
3036,rl_InterBay3_201_199,rn_InterBay3_201,rn_InterBay3_199,1,1018.5826000000234
3037,rl_InterBay3_202_201,rn_InterBay3_202,rn_InterBay3_201,1,11420.47259999998
3038,rl_InterBay3_203_202,rn_InterBay3_203,rn_InterBay3_202,1,1018.5825999999943
3039,rl_InterBay3_203_378,rn_InterBay3_203,rn_InterBay3_378,1,1456.9076933394379
3040,rl_InterBay3_204_203,rn_InterBay3_204,rn_InterBay3_203,1,1666.771700000012
3041,rl_InterBay3_205_204,rn_InterBay3_205,rn_InterBay3_204,1,1018.582699999999
3042,rl_InterBay3_206_205,rn_InterBay3_206,rn_InterBay3_205,1,11420.472399999999
3043,rl_InterBay3_207_206,rn_InterBay3_207,rn_InterBay3_206,1,1018.5825999999943
3044,rl_InterBay3_207_387,rn_InterBay3_207,rn_InterBay3_387,1,1456.9076933394379
3045,rl_InterBay3_208_112,rn_InterBay3_208,rn_InterBay3_112,1,1080.314961
3046,rl_InterBay3_209_200,rn_InterBay3_209,rn_InterBay3_200,1,1080.314959999996
3047,rl_InterBay3_209_A4_15,rn_InterBay3_209,rn_A4_15,1,1500.7164711192738
3048,rl_InterBay3_20_19,rn_InterBay3_20,rn_InterBay3_19,1,1080.3150000000023
3049,rl_InterBay3_210_207,rn_InterBay3_210,rn_InterBay3_207,1,1666.771700000012
3050,rl_InterBay3_211_210,rn_InterBay3_211,rn_InterBay3_210,1,1018.582699999999
3051,rl_InterBay3_212_211,rn_InterBay3_212,rn_InterBay3_211,1,11420.472399999999
3052,rl_InterBay3_213_212,rn_InterBay3_213,rn_InterBay3_212,1,1018.582699999999
3053,rl_InterBay3_213_396,rn_InterBay3_213,rn_InterBay3_396,1,1456.9077632534536
3054,rl_InterBay3_214_213,rn_InterBay3_214,rn_InterBay3_213,1,1666.7716000000073
3055,rl_InterBay3_215_214,rn_InterBay3_215,rn_InterBay3_214,1,1018.582699999999
